hv001,hv002,hv009,hv010,hv011,hv012,hv014,hv024,hv025,hv027,hv206,hv201,hv204,hv205,hv225,hv226,hv213,hv207,hv208,hv243a,hv221,hv210,hv211,hv212,hv243c,hv243d,hv209,hv244,hv245,hv246,hv247
377,47,5,1,1,5,2,18,2,1,0,43,20.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
377,51,8,0,0,8,2,18,2,0,0,42,60.0,31,,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
377,56,3,1,0,3,2,18,2,0,0,42,120.0,24,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,60.0,1,0
377,61,9,1,2,9,2,18,2,1,0,43,30.0,24,0.0,8,11,1,0,1,0,0.0,1.0,0.0,0,0,0,1,50.0,1,0
377,65,2,0,0,2,0,18,2,0,0,42,15.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
377,70,7,1,0,7,0,18,2,0,0,43,25.0,23,0.0,8,11,0,0,1,0,0.0,1.0,0.0,0,0,0,1,20.0,1,0
377,74,5,1,0,2,0,18,2,0,0,32,20.0,23,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.0,1,0
377,79,7,2,0,5,2,18,2,1,0,43,20.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
377,84,7,2,0,6,0,18,2,0,0,31,120.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,25.0,1,1
377,93,6,2,2,6,1,18,2,1,0,41,60.0,24,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
377,98,5,1,0,5,1,18,2,0,0,43,30.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,50.0,1,0
377,102,5,1,0,5,2,18,2,0,0,43,30.0,23,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,25.0,0,0
378,2,6,1,1,6,2,18,2,1,0,42,20.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,50.0,1,1
378,4,3,0,0,3,0,18,2,0,0,14,30.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
378,6,4,1,0,4,1,18,2,0,0,14,15.0,23,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,1,0
378,8,5,1,0,5,3,18,2,1,0,14,15.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,40.0,1,0
378,10,3,1,0,3,1,18,2,0,0,14,15.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
378,11,8,1,0,8,3,18,2,0,0,14,10.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,50.0,1,0
378,13,5,1,1,5,3,18,2,1,0,14,5.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
378,15,7,2,0,7,1,18,2,0,0,14,20.0,13,0.0,8,34,0,0,0,0,0.0,0.0,0.0,0,0,0,1,400.0,1,0
378,17,4,1,0,4,0,18,2,0,0,43,10.0,23,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,1,0
378,19,11,3,2,11,3,18,2,1,0,43,5.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,100.0,1,0
378,20,3,0,0,3,0,18,2,0,0,43,60.0,24,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,100.0,1,0
378,22,6,1,0,6,3,18,2,0,0,43,30.0,24,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,70.0,0,0
378,24,3,1,1,3,1,18,2,1,0,14,30.0,24,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
378,26,2,0,0,2,0,18,2,0,0,14,30.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,998.0,1,0
378,28,6,1,0,6,3,18,2,0,0,14,30.0,23,0.0,8,11,1,0,0,0,1.0,0.0,0.0,0,0,0,1,5.0,0,0
378,30,6,1,0,6,1,18,2,0,0,14,10.0,24,0.0,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
378,31,8,2,1,8,1,18,2,1,0,14,25.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
378,33,2,0,0,2,0,18,2,0,0,14,10.0,23,0.0,8,11,1,0,0,0,1.0,0.0,0.0,0,0,0,1,40.0,1,0
378,35,5,1,0,5,1,18,2,0,0,13,996.0,23,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,100.0,1,0
378,37,3,1,0,3,0,18,2,1,0,14,15.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
378,39,8,1,0,8,2,18,2,0,0,14,10.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,1,0
378,40,2,0,0,2,0,18,2,0,0,14,3.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5.0,1,0
379,2,6,1,0,6,0,18,1,1,0,14,45.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
379,7,5,1,0,5,1,18,1,0,1,12,996.0,13,0.0,7,34,1,1,1,0,0.0,0.0,1.0,0,0,0,0,,1,1
379,12,1,0,0,1,0,18,1,0,1,12,996.0,13,1.0,95,34,1,1,0,0,1.0,0.0,0.0,0,0,0,0,,0,0
379,17,5,1,2,4,2,18,1,1,0,14,45.0,13,0.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,1,40.0,0,0
379,22,6,1,0,6,1,18,1,0,0,14,996.0,13,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
379,27,2,0,0,2,0,18,1,0,0,13,996.0,24,1.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
379,32,6,1,2,6,1,18,1,1,0,13,996.0,13,0.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
379,37,9,2,0,9,0,18,1,0,1,12,996.0,13,1.0,8,34,1,1,1,0,0.0,1.0,0.0,0,0,0,0,,1,1
379,42,3,0,0,3,1,18,1,0,1,13,996.0,13,1.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
379,47,4,1,1,4,0,18,1,1,0,42,15.0,24,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,1,5.0,1,0
379,52,1,1,0,1,0,18,1,0,0,51,996.0,13,1.0,7,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
379,57,6,1,0,6,2,18,1,0,0,14,996.0,13,1.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,1,5.0,1,0
379,62,1,0,1,1,0,18,1,1,1,14,30.0,13,0.0,7,34,1,1,1,0,1.0,1.0,1.0,0,0,0,1,30.0,0,1
379,66,3,1,0,3,0,18,1,0,0,31,30.0,24,0.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
379,71,6,1,0,6,2,18,1,0,1,14,30.0,12,0.0,7,34,1,1,1,0,1.0,0.0,0.0,0,0,0,0,,1,1
379,76,4,1,0,4,1,18,1,0,0,13,996.0,23,1.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
379,81,6,0,1,6,1,18,1,1,1,14,20.0,13,0.0,7,33,1,1,1,0,1.0,0.0,0.0,0,0,1,0,,1,0
379,86,2,1,0,1,0,18,1,0,0,14,30.0,13,1.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
379,91,1,0,0,1,0,18,1,0,0,14,30.0,13,1.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
379,96,4,1,0,4,1,18,1,1,0,14,9.0,24,0.0,7,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,5.0,0,0
379,101,6,2,0,6,1,18,1,0,0,14,60.0,22,1.0,8,34,0,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,0,1
379,106,2,1,0,2,0,18,1,0,1,14,15.0,13,1.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,1,40.0,0,1
380,2,4,1,1,4,2,18,1,1,1,12,996.0,13,1.0,1,34,1,1,1,0,0.0,0.0,0.0,0,0,1,0,,0,1
380,5,1,0,0,1,0,18,1,0,0,13,996.0,13,1.0,7,34,0,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,0,1
380,8,1,0,0,1,0,18,1,0,1,42,15.0,22,1.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
380,11,5,1,2,5,1,18,1,1,1,42,20.0,13,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,1,60.0,0,0
380,17,3,0,0,3,0,18,1,0,1,42,15.0,22,1.0,7,34,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
380,20,2,0,2,2,0,18,1,1,1,42,15.0,13,1.0,7,33,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
380,23,6,1,0,6,1,18,1,0,1,13,996.0,22,1.0,7,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
380,26,1,0,0,1,0,18,1,0,1,71,996.0,13,1.0,7,34,1,0,1,0,1.0,1.0,0.0,0,0,0,0,,1,1
380,29,4,1,2,3,1,18,1,1,1,12,996.0,12,1.0,7,34,0,1,1,0,0.0,0.0,1.0,0,0,0,0,,0,1
380,32,4,1,0,3,1,18,1,0,1,12,996.0,13,1.0,7,35,0,1,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,1
380,38,3,2,0,2,0,18,1,1,1,51,996.0,13,0.0,7,33,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
380,41,3,1,0,2,0,18,1,0,1,11,996.0,13,0.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,1
380,47,1,0,0,1,0,18,1,0,1,12,996.0,13,1.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
380,50,9,3,2,8,2,18,1,1,1,42,20.0,13,1.0,7,34,0,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
380,53,3,1,0,3,1,18,1,0,1,42,20.0,22,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
380,55,9,1,0,9,1,18,1,0,1,11,996.0,13,0.0,7,33,1,1,1,1,1.0,0.0,0.0,0,0,1,1,30.0,0,1
380,58,3,1,1,2,0,18,1,1,1,12,996.0,13,0.0,7,34,1,1,0,0,0.0,0.0,0.0,0,0,1,0,,0,1
380,61,6,2,0,6,2,18,1,0,1,12,996.0,12,1.0,7,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,60.0,0,1
380,64,3,1,0,3,1,18,1,0,1,12,996.0,13,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
381,4,3,1,1,3,1,18,2,1,0,43,60.0,24,0.0,8,34,1,0,1,0,1.0,1.0,0.0,0,0,0,1,10.0,1,0
381,8,6,2,0,3,0,18,2,0,0,32,60.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,30.0,0,0
381,13,3,0,0,3,2,18,2,0,0,42,20.0,23,1.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
381,17,3,1,0,3,1,18,2,1,0,43,120.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
381,22,2,1,0,2,0,18,2,0,0,42,30.0,23,1.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
381,26,2,1,0,2,0,18,2,0,1,31,20.0,21,1.0,7,34,0,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
381,31,2,0,1,2,1,18,2,1,1,32,30.0,12,0.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,1,0
381,35,7,1,0,7,0,18,2,0,1,32,30.0,24,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
381,40,10,6,0,10,2,18,2,0,0,42,30.0,12,0.0,8,34,1,1,1,0,1.0,0.0,1.0,0,0,0,1,10.0,1,1
381,44,9,1,0,9,3,18,2,1,0,32,60.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
381,49,6,1,0,6,2,18,2,0,1,32,60.0,23,0.0,8,11,1,0,1,0,1.0,1.0,0.0,0,0,0,1,40.0,1,0
381,53,4,0,0,4,1,18,2,0,0,42,60.0,23,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,1
381,58,8,2,0,8,2,18,2,1,0,43,40.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
381,67,9,2,0,9,3,18,2,0,0,32,60.0,24,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
381,71,8,1,0,8,0,18,2,0,0,42,120.0,21,0.0,8,34,1,1,1,0,1.0,1.0,1.0,0,0,1,1,800.0,1,1
381,76,2,0,1,1,0,18,2,1,0,43,30.0,24,0.0,7,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,5.0,0,0
381,80,1,0,0,1,0,18,2,0,0,32,15.0,22,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
381,85,1,0,0,1,0,18,2,0,0,42,30.0,12,0.0,7,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,20.0,0,1
381,89,6,1,2,6,0,18,2,1,0,43,30.0,24,0.0,8,34,1,0,1,0,1.0,1.0,0.0,0,0,0,1,40.0,1,0
381,94,4,2,0,4,1,18,2,0,0,42,120.0,23,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,1,0
381,98,3,0,0,2,0,18,2,0,0,43,45.0,24,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,1,1
382,1,4,0,2,4,0,18,2,1,0,43,120.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
382,4,8,2,0,8,1,18,2,0,0,43,60.0,24,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
382,8,3,0,0,3,0,18,2,0,1,43,120.0,24,0.0,8,11,1,1,1,1,0.0,0.0,0.0,0,0,1,1,40.0,1,1
382,11,6,0,0,6,2,18,2,1,0,43,120.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
382,15,2,1,0,2,0,18,2,0,0,32,60.0,24,0.0,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,30.0,0,0
382,18,6,2,0,6,1,18,2,0,0,43,180.0,23,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
382,22,3,1,0,3,1,18,2,1,0,43,120.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,0,0
382,25,6,3,0,3,1,18,2,0,0,43,120.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
382,29,5,1,0,5,2,18,2,0,0,43,120.0,23,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
382,32,7,2,0,7,1,18,2,1,0,43,120.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,1,0
382,36,2,1,0,2,0,18,2,0,0,43,120.0,23,1.0,7,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
382,39,3,0,0,3,0,18,2,0,0,31,360.0,24,0.0,7,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,30.0,1,0
382,42,4,1,0,4,0,18,2,1,0,43,120.0,31,,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
382,46,4,1,0,3,0,18,2,0,0,43,120.0,23,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,0,1
382,49,1,0,0,1,0,18,2,0,0,43,120.0,23,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
382,53,3,0,0,3,0,18,2,0,0,43,120.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
382,56,2,0,0,2,0,18,2,1,0,43,90.0,24,0.0,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
382,60,6,1,0,6,0,18,2,0,0,43,120.0,23,0.0,8,34,1,0,1,0,1.0,1.0,0.0,0,0,0,1,50.0,1,1
382,63,6,2,0,6,3,18,2,0,0,43,60.0,24,0.0,8,11,1,0,0,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
382,67,4,1,1,4,0,18,2,1,0,43,90.0,23,0.0,8,11,0,0,0,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
382,70,3,1,0,3,1,18,2,0,0,43,120.0,23,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
382,74,5,1,0,5,0,18,2,0,0,43,120.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
383,3,4,2,1,4,1,18,2,1,0,43,60.0,24,0.0,8,11,1,0,0,0,0.0,1.0,0.0,0,0,0,1,20.0,1,0
383,7,4,0,0,4,1,18,2,0,0,43,30.0,31,,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
383,10,7,1,0,7,2,18,2,0,0,42,30.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
383,14,1,0,1,1,0,18,2,1,0,14,10.0,24,0.0,7,11,1,0,1,0,1.0,1.0,0.0,0,0,0,1,30.0,0,0
383,18,2,0,0,2,0,18,2,0,0,32,30.0,23,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
383,22,2,0,0,2,0,18,2,0,0,42,60.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,30.0,1,0
383,25,11,2,1,11,1,18,2,1,0,42,20.0,24,0.0,8,34,1,1,1,0,0.0,0.0,0.0,0,0,0,1,200.0,1,0
383,29,2,1,0,2,0,18,2,0,0,14,30.0,24,1.0,8,34,0,0,1,0,0.0,1.0,0.0,0,0,0,1,20.0,1,0
383,33,4,0,0,4,2,18,2,0,0,14,10.0,24,0.0,8,11,1,0,1,0,0.0,1.0,0.0,0,0,0,1,20.0,1,0
383,37,1,0,0,1,0,18,2,1,0,42,30.0,23,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,1,0
383,40,3,1,0,3,1,18,2,0,0,42,35.0,23,0.0,8,11,1,0,1,0,1.0,1.0,1.0,0,0,0,1,50.0,0,1
383,44,3,1,0,3,1,18,2,0,0,14,15.0,24,0.0,8,11,1,0,0,0,0.0,1.0,0.0,0,0,0,1,10.0,0,0
383,48,4,1,1,4,2,18,2,1,0,14,8.0,24,1.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
383,51,4,0,0,4,0,18,2,0,0,31,60.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
383,55,3,1,0,3,1,18,2,0,0,43,20.0,23,0.0,7,11,0,0,1,0,0.0,1.0,0.0,0,0,0,1,10.0,0,0
383,59,1,0,0,1,0,18,2,0,0,42,60.0,24,1.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
383,63,10,2,1,10,2,18,2,1,0,42,30.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,50.0,1,1
383,66,4,0,0,4,0,18,2,0,0,42,30.0,24,1.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,1,1
383,70,6,1,0,5,3,18,2,0,0,42,30.0,23,0.0,8,34,1,1,0,0,0.0,1.0,1.0,0,0,0,1,20.0,1,0
383,74,5,1,1,5,1,18,2,1,0,14,15.0,24,0.0,7,34,1,0,1,0,1.0,1.0,1.0,0,0,0,1,25.0,1,1
383,78,5,0,0,5,1,18,2,0,0,42,60.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,0,0
383,81,4,2,0,4,0,18,2,0,0,14,10.0,24,1.0,7,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
384,1,4,1,1,4,2,18,2,1,0,31,18.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,50.0,1,0
384,5,4,1,0,4,0,18,2,0,0,14,15.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,70.0,1,0
384,9,6,5,0,6,0,18,2,0,0,31,120.0,22,0.0,8,34,1,0,1,0,0.0,1.0,0.0,0,0,0,1,30.0,1,0
384,13,7,1,2,7,1,18,2,1,0,41,60.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,40.0,0,0
384,16,4,1,0,4,2,18,2,0,0,42,120.0,23,1.0,8,11,1,0,1,0,0.0,1.0,0.0,0,0,0,1,20.0,0,0
384,20,4,0,0,2,0,18,2,0,0,41,60.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,30.0,0,0
384,24,5,1,0,5,0,18,2,1,0,32,45.0,23,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,15.0,1,0
384,28,2,1,0,2,0,18,2,0,0,32,60.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
384,31,7,1,0,7,2,18,2,0,0,32,60.0,23,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,0
384,35,5,1,1,5,2,18,2,1,0,31,60.0,24,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
384,39,8,2,0,8,0,18,2,0,0,31,30.0,23,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
384,43,1,0,0,1,0,18,2,0,0,41,45.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
384,47,7,1,0,7,2,18,2,1,0,32,60.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,40.0,1,1
384,50,5,1,0,5,0,18,2,0,0,41,30.0,24,0.0,8,11,1,0,1,0,1.0,1.0,0.0,0,0,0,1,50.0,1,0
384,54,8,2,0,8,1,18,2,0,0,42,120.0,23,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
384,58,6,1,0,6,2,18,2,0,0,14,5.0,24,0.0,8,11,0,0,0,0,0.0,0.0,0.0,0,0,0,1,20.0,1,0
384,62,9,3,2,9,1,18,2,1,0,32,20.0,24,0.0,8,11,1,0,1,0,1.0,1.0,0.0,0,0,0,1,20.0,1,0
384,65,1,1,0,1,0,18,2,0,0,14,10.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,0
384,69,2,0,0,2,0,18,2,0,0,41,15.0,24,0.0,8,11,0,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,0,0
384,73,2,1,1,2,0,18,2,1,0,14,10.0,22,1.0,7,34,1,1,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
384,77,6,3,0,4,1,18,2,0,0,41,30.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,0,0
384,81,7,1,0,7,0,18,2,0,0,14,60.0,24,0.0,8,11,1,0,1,0,0.0,0.0,0.0,0,0,0,1,10.0,1,0
385,1,6,2,0,5,1,19,1,1,0,31,60.0,23,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,1
385,8,1,0,0,1,0,19,1,0,0,32,35.0,24,1.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
385,12,19,6,4,17,3,19,1,1,1,41,15.0,13,1.0,8,33,0,1,1,0,1.0,1.0,0.0,0,0,0,1,10.0,1,1
385,16,8,2,0,8,1,19,1,0,1,43,60.0,22,1.0,7,33,1,1,1,0,0.0,1.0,1.0,0,0,1,1,20.0,0,1
385,20,4,1,0,4,0,19,1,0,0,31,60.0,23,0.0,7,11,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,0,1
385,23,7,1,1,7,4,19,1,1,0,43,60.0,24,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,0
385,27,2,1,0,2,1,19,1,0,0,32,120.0,23,1.0,7,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0
385,35,3,1,1,3,1,19,1,1,0,31,60.0,22,1.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
385,38,10,2,0,10,2,19,1,0,0,31,60.0,22,1.0,7,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
385,42,2,0,0,2,0,19,1,0,1,71,500.0,13,1.0,7,34,1,1,1,0,0.0,1.0,0.0,0,0,1,0,,0,1
385,46,4,1,0,4,2,19,1,1,1,31,10.0,13,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
385,49,3,1,0,3,1,19,1,0,0,31,25.0,21,0.0,7,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
385,53,4,1,0,4,0,19,1,0,0,31,10.0,23,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
385,57,5,0,0,5,0,19,1,0,0,32,20.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,1
385,61,6,1,2,6,2,19,1,1,0,31,40.0,22,0.0,7,11,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,1
385,64,6,1,0,5,1,19,1,0,0,31,120.0,22,0.0,8,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,10.0,1,1
385,68,2,0,0,1,0,19,1,0,0,31,30.0,24,0.0,7,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
385,72,13,3,3,13,3,19,1,1,0,31,30.0,24,0.0,8,34,0,0,1,0,1.0,0.0,0.0,0,0,0,0,,1,1
385,76,1,0,0,1,0,19,1,0,0,32,48.0,23,0.0,8,11,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0
385,79,5,2,0,5,0,19,1,0,0,13,996.0,24,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,1
386,5,1,0,1,1,0,19,2,1,0,32,18.0,24,1.0,7,11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,1,0
386,11,8,2,0,8,3,19,2,0,0,32,10.0,23,0.0,8,11,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,1,1
386,16,1,1,0,1,0,19,2,0,0,41,5.0,24,0.0,7,34,1,0,1,0,1.0,0.0,0.0,0,0,0,1,5.0,0,1
386,22,11,1,2,11,1,19,2,1,0,32,30.0,24,0.0,8,34,1,0,1,0,0.0,0.0,0.0,0,0,0,1,20.0,1,1
386,27,16,3,0,16,4,19,2,0,0,43,30.0,24,0.0,8,11,1,0,1,0,1.0,0.0,0.0,0,0,0,1,100.0,1,0
386,32,8,4,0,8,1,19,2,0,1,31,5.0,23,0.0,8,34,1,1,1,0,1.0,0.0,0.0,0,0,0,1,20.0,1,1
386,38,2,1,1,2,0,19,2,1,0,43,20.0,22,1.0,7,34,1,1,1,0,0.0,0.0,0.0,0,0,0,0,,0,1
