DHSID,DHSCLUST,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_2010,Rainfall_2015,Travel_Times
TZ201500000395,395,4261.42627,4991.623535,339.11352769999996,397.2207798,4971.375,8.75e-05,2.0,2756.0,2713.0,32.375,9.0,0.590006939,0.702902645,0.167398691,0.057028249,0.041879946,1665.6875,217149.1178,102492.3473,38355.47288,942.0,1039.0,79.125
TZ201500000396,396,80459.64063,94246.4375,256.11099049999996,299.99572789999996,6871.718023,0.000132419,2.0,3035.6,2931.0,38.53333333,10.0,0.588914359,0.7234038620000001,0.280893179,0.153210402,0.0040700879999999995,1599.822674,170731.2462,83809.47613,3061.573881,1144.090909,1267.909091,100.94476740000002
TZ201500000397,397,15173.75293,17773.78125,48.29955568,56.57570287,6763.3125,7.01e-05,3.5,3402.0,3330.0,36.90322581,10.0,0.582807699,0.723971939,0.279839545,0.15665316599999998,0.002386764,1600.671875,162847.865,69414.85687999999,744.6658239,1183.0,1365.0,71.671875
TZ201500000398,398,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,129928.4934,14542.53571,0.0,-9999.0,-9999.0,-9999.0
TZ201500000399,399,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,128695.5162,30767.136169999998,0.0,-9999.0,-9999.0,-9999.0
TZ201500000400,400,81819.35156,95839.13281,6510.977121,7626.635864,6865.5,0.43052721,-9999.0,2220.0,2222.0,57.71428571,10.0,0.608198286,0.724026673,0.19380915199999998,0.100836329,4.183184814,1592.142857,164708.6976,111238.9447,2084.3253670000004,1102.0,1073.0,9.571428571
TZ201500000401,401,114068.7656,133614.5,9077.303949,10632.70407,6867.533332999999,0.483067717,-9999.0,2220.0,2222.0,60.2,10.0,0.608198286,0.724026673,0.19380915199999998,0.100836329,4.8288868869999995,1593.333333,165468.6849,110570.1319,2552.3307879999998,1102.0,1073.0,8.733333333
TZ201500000402,402,36216.69922,42422.44531,2882.033352,3375.8709350000004,6803.066667,0.148637672,-9999.0,1436.0,1393.0,56.93333333,10.0,0.624557073,0.740457499,0.205822796,0.105118245,2.6986017860000002,1593.133333,163095.0631,109991.92199999999,1845.0136510000002,1102.0,1073.0,12.66666667
TZ201500000403,403,46363.13281,54307.47656,147.57843530000002,172.8660668,5870.274457,4.28e-06,2.0,2881.444444,2811.666667,29.80216802,9.0,0.612207975,0.726034884,0.23001136100000003,0.09876514300000001,0.0,1641.138587,185013.4804,95702.24317999999,17915.49394,1012.1,1098.4,119.88315220000001
TZ201500000404,404,37369.51953,43772.80469,118.95087509999999,139.3331648,5465.888283,2.68e-05,2.0,2659.6,2637.1,27.43428571,9.0,0.568449021,0.695361158,0.227979967,0.093577947,0.0013147760000000001,1667.5231609999998,215800.0204,130680.1937,7963.8938370000005,1052.6,1085.5,183.5013624
TZ201500000405,405,69960.82813,81735.64844,222.6922324,260.17264950000003,7993.419618999999,0.001678805,-9999.0,3784.5555560000003,3684.4444439999997,30.91847826,11.0,0.524411938,0.637029136,0.223793847,0.220210569,0.041807314,1720.6485010000001,7347.051168000001,42140.00666,38616.84007,1446.0,1469.9,237.43324249999998
TZ201500000406,406,28585.79883,33106.97656,90.99142372,105.3827794,7594.76776,1.3800000000000002e-05,-9999.0,3481.2,3438.6,23.5613079,14.0,0.453969933,0.595900375,0.054510438,0.093336775,0.0,1679.5081969999999,2203.4670530000003,0.0,84438.46953,1329.7,1289.1,374.85792349999997
TZ201500000407,407,84101.78125,98512.67188,267.70428419999996,313.57557369999995,8167.857143000001,0.0017233270000000002,-9999.0,3774.333333,3719.166667,35.85444744,11.0,0.535148702,0.638235204,0.186977438,0.182805095,0.061263498,1700.514825,13255.33071,34478.438389999996,46426.48205,1438.416667,1473.833333,137.23719680000002
TZ201500000408,408,5783.214844,6774.170898,460.2136147,539.0713919,6019.642857,0.000969954,-9999.0,3553.0,3441.0,26.57142857,10.0,0.532677145,0.6393106470000001,0.135398477,0.133139566,3.238187663,1760.9285710000001,22557.522530000002,16840.827559999998,59542.443629999994,1292.0,1255.0,234.0
TZ201500000409,409,63995.0,74776.0,203.7024117,238.0194005,8274.125340999999,0.0004983090000000001,-9999.0,3725.0,3616.4,28.88283379,14.0,0.514900957,0.620152561,0.110210697,0.131939809,0.121598185,1676.117166,7693.568040000001,15524.14018,64588.75967000001,1441.333333,1393.333333,191.6348774
TZ201500000410,410,12044.99805,14108.91406,38.34041958,44.91006829,5352.7486340000005,1.95e-05,-9999.0,2885.0,2891.636364,38.21857923,9.0,0.487095103,0.594152217,0.082669735,0.075550352,0.0,1660.311475,74687.03025,6188.801283,92155.35818,884.6,911.9,377.068306
TZ201500000411,411,14507.38965,16993.23633,46.17845548,54.09115122,6341.609164,0.000303215,-9999.0,3174.833333,3202.916667,21.14016173,10.0,0.510616043,0.619180989,0.10396984599999999,0.10134812800000001,0.0,1714.989218,30173.694489999998,6833.512314,72393.59417000001,1171.4,1171.8,531.6927224
TZ201500000412,412,19896.46289,23305.73242,63.33240838,74.18445034,7067.251612999999,0.000530062,-9999.0,2008.6,1923.6,32.19708029,9.0,0.59232494,0.701661729,0.145010372,0.11556049199999999,0.0,1571.806452,89225.79291,57809.00621,670.8674708,1119.0,1143.25,107.34193549999999
TZ201500000413,413,4282.830078,5016.695313,13.63267155,15.96863714,6317.804878,0.0,-9999.0,2071.5,1959.0,28.35714286,9.0,0.595526398,0.696880139,0.15142156199999998,0.123410553,0.0,1584.829268,77680.57412,53051.26823,1286.767182,1193.0,1380.0,46.80487805
TZ201500000414,414,27775.589839999997,32534.95117,88.41244841,103.561966,5729.557692,2.75e-06,-9999.0,2987.2,3040.6,37.00826446,9.0,0.625237265,0.7192482579999999,0.114863515,0.09731529400000001,0.0,1627.175824,103812.3382,2614.826521,21512.84006,1142.0,1172.75,211.84848480000002
TZ201500000415,415,22478.13281,26329.77148,1788.7529739999998,2095.256641,6214.1875,0.074756205,-9999.0,3011.0,3045.0,38.875,9.0,0.6532179220000001,0.7442506170000001,0.106257744,0.095180795,0.975508789,1591.8125,107796.0788,5865.651896,12932.18571,1168.0,1228.0,91.1875
TZ201500000416,416,8215.353516,9623.058594,26.15028243,30.63114686,7633.435184999999,0.000342423,-9999.0,1396.0,1340.5,36.84745763,9.0,0.606877192,0.7224248940000001,0.179779083,0.127826214,0.00228383,1581.648148,120908.879,72568.93344,679.2398191000001,1307.0,1260.0,134.787037
TZ201500000417,417,91735.16406,107454.0234,292.0020963,342.0367796,6057.182796,0.0030659059999999998,-9999.0,2971.0,2951.8,36.32795699,9.0,0.651500078,0.743681583,0.125547187,0.11368071199999999,0.06892543799999999,1602.534946,107520.1364,8163.494487000001,12603.6128,1148.636364,1202.4545449999998,121.10752690000001
TZ201500000418,418,58577.71875,68615.03906,4661.4667469999995,5460.211318,5754.625,0.269985934,-9999.0,-9999.0,-9999.0,57.125,9.0,0.46703186,0.536636262,0.172947243,0.1151715,2.545600891,1595.375,55742.91658,63829.24051,726.0487794,911.0,1034.0,4.875
TZ201500000419,419,49666.66797,58177.078129999994,3952.347857,4629.58478,5985.8125,0.026865069,-9999.0,2222.0,2069.0,43.5625,9.0,0.46703186,0.536636262,0.172947243,0.1151715,1.048962034,1587.5,58792.32099,61100.43162,3478.802438,843.0,886.0,4.5
TZ201500000420,420,31204.648439999997,36551.57813,2483.187023,2908.682169,5926.666667,0.047159770999999996,-9999.0,2222.0,2069.0,38.22222222,9.0,-9999.0,-9999.0,-9999.0,-9999.0,1.021529788,1589.888889,54989.716660000006,65237.06529,1710.235086,-9999.0,-9999.0,11.55555556
TZ201500000421,421,57559.265629999994,67422.07031,183.2168329,214.6111153,6010.239645000001,0.000104415,-9999.0,2626.111111,2627.444444,22.11411411,11.0,0.553780294,0.656773784,0.31968868699999997,0.21778682600000002,0.007849136999999999,1697.9792899999998,23436.696640000002,59698.50611,6242.692181,1050.555556,1324.222222,181.0177515
TZ201500000422,422,43796.08594,51300.5625,139.40727130000002,163.2947621,7301.643836,0.0,-9999.0,3612.0,3482.6,24.6456044,11.0,0.53627748,0.640867138,0.324735573,0.244890826,0.000280568,1728.7452050000002,9898.368077,54187.85652,25914.65999,1369.777778,1486.111111,216.05219780000002
TZ201500000423,423,60070.15625,70363.20313,191.209246,223.9730318,6033.497126,3.84e-05,-9999.0,3203.777778,3061.888889,34.20991254,11.0,0.569558114,0.66595134,0.25575527800000003,0.171104835,0.0,1651.675287,46980.67915,66859.84562000001,6955.545999999999,1189.909091,1499.090909,93.79310345
TZ201500000424,424,29861.45313,34978.22656,95.05195747,111.33915320000001,6562.667575,3.72e-05,-9999.0,3300.636364,3236.181818,23.37431694,10.0,0.5996933489999999,0.695823946,0.15359149,0.119578735,0.0034557529999999998,1614.926431,71533.97309,31792.55783,36849.45151,1226.916667,1349.25,190.4959128
TZ201500000425,425,51726.99219,60590.43359,164.65213,192.86534019999996,6182.095628,0.000171165,-9999.0,3074.3,2847.5,32.18579235,9.0,0.6113828570000001,0.707789435,0.194940217,0.148109261,0.011426095,1589.770492,78945.64018999999,41445.551739999995,11354.86112,1138.8,1307.0,157.6502732
TZ201500000426,426,41313.58984,48392.69531,131.5052408,154.0387334,4646.086253,9.7e-05,5.0,3163.75,3174.5,28.8032345,7.0,0.401317465,0.485377544,0.085873025,0.087967617,0.02212078,1671.3692720000001,191587.3334,14089.7858,12751.5336,678.4166667000001,645.0,88.07547170000001
TZ201500000427,427,22798.77344,26705.35547,72.57074979,85.0057866,5129.53406,0.00016669099999999998,5.0,2946.666667,2949.222222,28.98092643,8.0,0.433383915,0.519776351,0.08961410800000001,0.069325343,0.001428376,1545.877384,236192.9084,41044.60906,11026.61982,711.3333332999999,635.0,79.86376022
TZ201500000428,428,22165.31055,25963.34766,70.55437478,82.64390239,5305.149864,2.2899999999999998e-05,5.0,2507.6,2696.4,24.95380435,8.0,0.328467145,0.433054538,0.09216067900000001,0.069584399,0.0,1460.367847,249511.4005,73146.36577,12494.71217,744.3,705.2,151.7929155
TZ201500000429,429,44325.56641,51920.77344,141.09266000000002,165.26895480000002,4529.161202,5.870000000000001e-05,5.0,3023.0,3032.6,28.72131148,7.0,0.40223637700000003,0.486271485,0.08602374800000001,0.087965889,0.024596147999999998,1686.2595629999998,192834.9284,11658.30363,11549.12061,674.1,638.7,89.27322404
TZ201500000430,430,22113.58203,25902.75391,70.38971779,82.45102649,4761.5422340000005,1.51e-05,2.6,2295.909091,2461.0,22.54371585,7.0,0.318530214,0.434968433,0.090505473,0.061398669,0.000740587,1530.160763,278765.3862,110447.4784,11500.20566,685.9166667000001,606.9166667000001,281.4386921
TZ201500000431,431,29301.39453,34322.20313,93.26923558,109.25096570000001,5515.428954,0.0007110039999999999,5.0,2636.3,2800.4,24.30376344,8.0,0.374302011,0.472927967,0.071493983,0.053643548,0.00240206,1458.198391,251737.8007,62107.70646,4964.52149,819.6,785.7,170.43699730000003
TZ201500000432,432,38968.97266,45646.32813,124.04209250000001,145.2967751,5472.956403,0.000880555,5.0,2962.1,3037.7,25.86920981,7.0,0.38271552200000003,0.48343600600000003,0.074487635,0.053284509,0.031347059,1457.53406,259667.0736,66080.34989,14209.023930000001,792.6666667000001,743.2222222,190.76021799999998
TZ201500000433,433,3080.371582,3608.194824,245.12818190000002,287.13102089999995,5031.933333,0.010185401,5.0,2608.0,2647.0,23.42857143,7.0,0.38001754200000004,0.481346658,0.087739676,0.060236930999999994,0.366812739,1511.733333,268013.4564,73903.15673,16962.51385,670.0,558.0,83.6
TZ201500000434,434,61793.234379999994,72381.53125,196.693974,230.39756969999996,7407.444142,0.000207938,5.0,3346.166667,3336.583333,26.41304348,7.0,-9999.0,-9999.0,-9999.0,-9999.0,0.027021376,1342.629428,202784.9448,40476.07768,31931.599039999997,971.7,941.7,174.4032698
TZ201500000435,435,33298.58594,39004.31641,105.992691,124.1545952,6240.5860219999995,4.46e-05,5.0,2278.8,2304.9,19.79892761,8.0,0.37098266399999996,0.469449881,0.083152541,0.069334941,0.0,1451.2016130000002,189025.3789,38075.3338,24741.91389,668.9,641.1,584.0403226
TZ201500000436,436,46288.85156,54220.46094,147.3419907,172.5890875,6081.176152,0.00011520000000000001,5.0,2624.6,2870.1,25.63586957,8.0,0.33018678100000004,0.43347653700000005,0.06991855799999999,0.055006225,0.0058167869999999995,1369.544715,222738.1816,60485.78837,32930.39166,763.8888889,705.8888889,145.1761518
TZ201500000437,437,5774.222656,6763.63916,459.49803909999997,538.2333028,7578.5,0.0,5.0,2835.0,2927.0,30.35714286,7.0,-9999.0,-9999.0,-9999.0,-9999.0,0.131702336,1388.142857,197110.0983,36374.2183,27263.59094,809.0,777.0,130.6428571
TZ201500000438,438,56878.4375,66624.57813,181.0496897,212.07261880000001,5336.0756759999995,0.0,5.0,1995.5,2299.0,23.31451613,7.0,0.341737897,0.425196232,0.07827273400000001,0.070629512,0.0,1528.8,128816.5049,34126.67556,67147.51556,654.7,624.3,126.1297297
TZ201500000439,439,3379.5986329999996,3958.694336,10.75759656,12.60091544,3614.430518,0.0,2.0,1848.1,1735.3,35.30517711,5.0,0.40236740600000004,0.515201774,0.04918594,0.06482143900000001,0.0,1762.3133510000002,86274.76885,48739.43885,79612.79865,418.36363639999996,528.4545455,158.42506809999998
TZ201500000440,440,12538.26563,14686.7041,39.91053906,46.749231099999996,4065.9810810000004,0.0007657289999999999,9.0,2628.2,2756.2,25.37027027,7.0,0.440517881,0.532539168,0.098818978,0.07752550400000001,0.027277113,1609.0270269999999,230271.0289,90832.85912000001,141318.5495,552.4,553.3,195.98378380000003
TZ201500000441,441,9486.882813,11112.46484,30.19768588,35.37207418,4355.485014,2.7300000000000003e-05,9.0,2916.5,2807.666667,29.0599455,9.0,0.371331875,0.472147872,0.091888396,0.09993723199999999,0.001772068,1632.79564,178273.3746,21658.51022,167624.215,636.4,634.0,177.133515
TZ201500000442,442,7385.151367,8650.600586,23.50766691,27.53571688,4077.44385,2.12e-05,9.0,2599.0,2454.2,27.44385027,7.0,0.449392454,0.541738567,0.09155385199999999,0.073696457,0.0044235659999999994,1667.860963,253092.2724,98893.84646,162241.8264,576.6,609.2,239.0855615
TZ201500000443,443,3551.9331049999996,4160.558594,11.30615422,13.24346933,4059.428962,4.95e-05,9.0,2774.181818,2672.090909,24.75409836,7.0,0.429755602,0.522991219,0.098986475,0.083346462,0.0,1677.4836070000001,243282.0358,93306.3151,165331.1749,610.2,656.5,305.7404372
TZ201500000444,444,8335.423828,9763.702148,663.3119525000001,776.9707298999999,5183.466667000001,1.4400000000000001e-05,5.0,2787.0,2829.0,32.2,8.0,0.433890902,0.515289391,0.075548828,0.066267513,0.334914709,1590.266667,219740.4703,22485.02002,1121.973737,779.0,694.0,9.466666667
TZ201500000445,445,16300.642580000002,19093.76563,1297.163921,1519.433591,5232.785714,0.003727271,5.0,2742.0,2792.0,42.57142857,8.0,0.422113711,0.50109438,0.07661406700000001,0.066765308,0.9027785,1581.857143,217576.2679,20369.67674,3337.129285,893.0,805.0,8.428571429
TZ201500000446,446,3091.7294920000004,3621.498779,246.03201569999996,288.18971600000003,8566.9375,0.017728783,7.0,2788.0,2832.0,33.75,8.0,-9999.0,-9999.0,-9999.0,-9999.0,0.33318601800000003,1394.3125,66914.28075,79130.47961000001,65306.14791,939.0,1074.0,15.5
TZ201500000447,447,6699.464844,7847.421387,21.32505892,24.97911809,9449.336043000001,5.98e-05,7.0,3688.833333,3694.166667,24.49864499,9.0,0.381760968,0.546748382,0.113475409,0.067948135,0.0,1409.9132789999999,61107.799589999995,98427.51908,59239.28357000001,1138.2,1346.7,680.0542005
TZ201500000448,448,669.3690796,784.0657959,53.26669889,62.39397356,10482.28571,0.00343267,7.0,3342.0,3241.0,29.5,9.0,-9999.0,-9999.0,-9999.0,-9999.0,0.030204584,1340.5714289999999,58931.351010000006,91256.56961,57621.40482999999,1097.0,1299.0,49.0
TZ201500000449,449,19987.10938,23411.91016,63.62094512,74.52242458,5638.487871,8.499999999999999e-05,7.0,2826.666667,2889.888889,28.96226415,8.0,0.36248161799999995,0.5140866470000001,0.115353193,0.089472107,8.109999999999999e-05,1587.132075,121795.6506,30924.780389999996,120532.7074,679.1111111,764.2222222,125.16981129999999
TZ201500000450,450,27441.570310000003,32143.69727,87.34923122,102.3165662,6057.383784000001,0.001543645,7.0,2818.1,2859.2,25.23513514,8.0,0.36382675200000003,0.5229211260000001,0.116088637,0.08915321300000001,0.011352246000000002,1560.524324,88173.98662000001,56389.79667999999,86953.98231,636.5,737.7,141.35675680000003
TZ201500000451,451,32455.42188,38016.67578,103.30881640000001,121.01083740000001,6910.372340000001,0.000847093,7.0,3051.166667,3045.666667,29.09840426,8.0,0.355952462,0.513912874,0.123092072,0.09134038,0.0037210190000000003,1486.912234,79409.26624,63550.52406,78284.68562,747.4,865.6,90.09840426
TZ201500000452,452,17263.71094,20221.85547,54.95209864,64.36816513,8708.946809000001,0.0009646069999999999,7.0,3048.727273,3087.636364,26.76861702,8.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1366.18617,56262.92887999999,86137.15795,54773.90689,928.7,1061.9,80.10638298
TZ201500000453,453,15613.4375,18288.80664,49.69911514,58.215079599999996,7407.021622,0.00036516099999999997,7.0,3238.5,3218.1,24.77297297,8.0,0.356519495,0.519938656,0.11300265,0.08692463199999999,0.0012471469999999999,1461.0027029999999,64852.882679999995,76582.00183,63741.32532,842.0,1036.444444,150.60270269999998
TZ201500000454,454,9428.49707,11044.07422,30.01183829,35.15438008,10444.29144,0.00044724,7.0,3682.111111,3636.111111,16.82352941,8.0,0.34836309200000004,0.529253626,0.084487995,0.076567009,0.003372248,1382.751337,21026.07486,93756.51828999999,20078.0146,1142.7,1302.0,240.02941180000002
TZ201500000455,455,5637.661133,6603.676758,17.94523274,21.02015597,15276.827130000001,0.0065563769999999995,7.0,3226.833333,3204.166667,16.03733333,8.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1231.236702,39501.75842,82537.46511,38332.135819999996,1273.636364,1534.272727,270.2765957
TZ201500000456,456,13464.0332,15771.10156,42.85734875,50.20097543,13342.49462,0.0018879670000000002,7.0,3278.8,3275.7,18.43010753,8.0,0.34634602200000003,0.515711426,0.065556328,0.063680922,0.004470025,1327.663978,51476.463169999995,71315.57229,50302.729269999996,1160.7,1334.5,362.6209677
TZ201500000457,457,13693.24414,16039.58594,43.58694984,51.05558775,8142.091892,9.120000000000001e-05,7.0,3152.363636,3059.818182,31.57723577,8.0,0.363014272,0.517515762,0.1004529,0.062181392,0.0009239189999999999,1440.181081,83188.8979,62913.334579999995,81470.81325,915.1,1085.3,121.8324324
TZ201500000458,458,6542.770996,7663.877441,20.82628691,24.39487956,11011.74595,0.0,7.0,3866.833333,3818.25,15.21891892,8.0,0.39142011,0.5355786920000001,0.144918458,0.075398286,0.000688832,1479.42973,117637.48599999999,63588.169720000005,115761.338,1256.4,1520.4,463.5108108
TZ201500000459,459,839.1607666000001,982.951355,66.77829203,78.22078348,9527.785714,0.006633531,7.0,3189.0,3204.0,16.5,9.0,0.367642791,0.559079365,0.103117011,0.083868198,0.0,1402.785714,15604.18411,78761.3914,14554.080419999998,942.0,918.0,95.42857143
TZ201500000460,460,10255.75,12013.07813,32.64506615,38.23881532,9660.407406999999,0.000351478,7.0,3356.7,3381.4,17.26259947,9.0,0.37599823600000004,0.5658012179999999,0.104946963,0.080509052,0.0,1377.814815,20771.43144,82588.03679,18903.97233,1025.583333,1040.916667,164.5529101
TZ201500000461,461,7315.368651999999,8568.860352,23.28554163,27.27552963,8542.358289,0.0,7.0,3818.4,3701.5,19.81283422,8.0,0.420385705,0.585261091,0.138023525,0.07813745700000001,0.0,1510.518717,64151.76746,110038.0885,64173.42,1104.666667,1132.916667,1043.1951869999998
TZ201500000462,462,3882.860596,4548.19043,12.35952914,14.47733978,9386.0625,9.36e-05,7.0,3131.333333,3181.333333,23.0,8.0,0.364766441,0.5651867079999999,0.138275345,0.12167067300000001,0.0,1434.81875,129.5209625,64069.580239999996,0.0,1093.6,1091.4,600.325
TZ201500000463,463,10457.91406,12249.88184,832.2143585,974.8146236,6646.133333,0.35654226899999997,7.0,2461.0,2533.0,42.4,8.0,0.347836171,0.494963279,0.10204894800000001,0.076660641,1.550528081,1524.0,110388.882,35341.16665,109295.2895,712.0,817.0,8.266666667
TZ201500000464,464,12650.26367,14817.892580000002,1006.675997,1179.170425,6746.714286,0.45910747799999996,7.0,2461.0,2533.0,35.71428571,8.0,0.347836171,0.494963279,0.10204894800000001,0.076660641,1.900974011,1518.142857,109826.4417,35576.48544,108749.3201,748.0,842.0,9.785714286000001
TZ201500000465,465,21744.60742,25470.55859,69.21523513,81.07530606,7070.991999999999,9.449999999999999e-05,7.0,2929.0,2870.5,29.96256684,8.0,0.356984234,0.502808496,0.12808423800000002,0.09090844,0.0,1530.338667,120749.8062,21973.49326,119461.6825,847.6666667000002,995.8333332999998,93.47860963
TZ201500000466,466,19387.56836,22709.63672,61.71254678,72.2870188,6282.790761,0.0025154929999999997,4.0,3243.0,3203.1,27.61956522,9.0,0.44596788,0.5652646929999999,0.12950988300000002,0.1250297,0.023103732999999998,1770.3206519999999,108827.5548,25831.86377,76657.61084,1003.181818,1245.181818,51.83423913
TZ201500000467,467,10983.88672,12865.98145,874.0699329,1023.8422730000001,6398.8,0.158769498,4.0,2995.0,2999.0,58.4,9.0,0.4415378,0.5591872370000001,0.11543934,0.109927803,1.215662511,1773.0,118973.1316,29643.26485,86943.22365,1028.0,1202.0,15.33333333
TZ201500000468,468,9325.695313,10923.657229999999,742.1152534,869.2770224,6414.714286,0.153734962,4.0,2995.0,2999.0,58.13333333,9.0,0.4415378,0.5591872370000001,0.11543934,0.109927803,1.1675036109999999,1771.357143,119211.621,30664.42276,87090.04164,1028.0,1202.0,19.0
TZ201500000469,469,4924.803223,5768.670897999999,391.9033883,459.0562442,6389.642857,0.064898183,4.0,2995.0,2999.0,41.07142857,9.0,0.4415378,0.5591872370000001,0.11543934,0.109927803,0.49719451299999995,1773.4285710000001,116846.6218,29120.52745,84757.26111,1001.0,1191.0,12.35714286
TZ201500000470,470,3240.3122559999997,3795.541504,257.85585640000005,302.039596,6433.875,0.007856213,4.0,3291.0,3277.0,50.0,9.0,0.44689469,0.567666286,0.13395977,0.124207154,0.286549864,1768.4375,122494.2387,32063.0076,90400.50169,1028.0,1202.0,59.3125
TZ201500000471,471,4918.106445,5760.826172,391.3704757,458.4319808,6390.333333,0.05023818099999999,4.0,2995.0,2999.0,65.8,9.0,0.446105188,0.564646875,0.13018918,0.12134012599999999,0.602539444,1773.6,120638.3034,29581.9328,88713.65115,1028.0,1202.0,17.53333333
TZ201500000472,472,4058.156982,4753.523926,12.91751487,15.1309366,6799.005391,3.01e-05,4.0,3792.0,3802.1,17.59677419,9.0,0.432242201,0.5617009620000001,0.202244146,0.195646507,0.0,1632.140162,114556.8514,62333.69941,78498.61293999999,1093.8,1245.5,833.8301887
TZ201500000473,473,7584.396973000001,8883.987305,24.14188537,28.27860988,7168.1005430000005,0.0010574999999999998,4.0,3969.777778,3970.0,22.53494624,9.0,0.396513619,0.514426431,0.184992961,0.174629825,0.0,1535.959239,75408.79507000001,21213.728909999998,35210.31537,1037.111111,1287.888889,322.4809783
TZ201500000474,474,7708.629883,9029.507813,24.53733101,28.74181604,6378.574525999999,3.8e-06,4.0,3558.0,3441.2,21.36585366,9.0,0.443351559,0.565858193,0.1415404,0.138068326,0.0,1742.934959,105822.8317,33270.92572,72436.07665,1017.3,1252.7,224.04336040000004
TZ201500000475,475,6444.909668,7549.247559,20.51478463,24.03000131,5903.360434,2.3899999999999998e-05,4.0,3130.7,3131.8,20.99456522,9.0,0.46358414299999995,0.585478472,0.129786118,0.127818632,0.0,1788.723577,91119.57784,7263.2104,58939.9328,894.8,1189.4,256.02439019999997
TZ201500000476,476,673.3024902000001,788.6731567,53.57970976,62.76061569,5318.75,0.113798797,4.0,1524.0,1483.0,36.18181818,9.0,0.44831448700000004,0.5440804929999999,0.115793467,0.128198341,0.0,1791.9166670000002,30540.878630000003,37047.14202,753.4494107,810.0,972.0,104.1538462
TZ201500000477,477,7038.741698999999,8244.833984,22.40501069,26.24412167,5423.080952,0.036922246,4.0,2476.5,2380.5,31.91747573,9.0,0.48443,0.591518599,0.141999091,0.15669185800000002,0.0,1782.0095239999998,31817.9823,37467.70995,1994.7415059999998,794.6666667000001,954.0,116.8238095
TZ201500000478,478,5291.323242,6197.993652,16.84280499,19.72882654,6149.212534,0.0,4.0,3424.1,3349.1,20.67029973,9.0,0.48067247700000004,0.620666854,0.21678354100000002,0.220772811,0.0,1720.940054,159624.9753,43159.31605,124371.4516,936.5,1108.1,377.3269755
TZ201500000479,479,9328.761719,10927.25,29.69437081,34.78251704,5212.349593,0.00017051299999999999,4.0,3184.909091,3125.909091,22.32520325,8.0,0.526621373,0.6692190929999999,0.162471231,0.135175419,0.00040952800000000004,1804.834688,200948.8256,11948.57977,94656.44225,834.6,1181.1,195.92411919999998
TZ201500000480,480,10184.93164,11930.12305,32.41964431,37.9747611,5091.881081,4.71e-05,4.0,3518.2,3492.5,25.6395664,8.0,0.47922083,0.605652163,0.102784395,0.062343419000000004,0.0,1832.551351,100201.9257,18871.53226,57857.90749,758.1111111,1007.2222220000001,318.85675679999997
TZ201500000481,481,17223.41797,20174.6582,54.82384214,64.21793155,5020.592493,0.000167897,4.0,3106.2,3046.4,30.16935484,8.0,0.484972195,0.6140149220000001,0.10706822099999999,0.06989096,0.0,1850.219839,111104.3753,7088.61132,67451.79397,707.3,972.0,263.29222519999996
TZ201500000482,482,6197.699219,7259.677734000001,19.72788933,23.10827193,5612.906166,5.6999999999999996e-05,4.0,3443.8,3349.9,27.68181818,8.0,0.468118553,0.588692184,0.129870145,0.11616350800000001,0.0,1822.1394100000002,109778.6283,1569.59871,75778.21123,892.0,1197.8,99.54155496
TZ201500000483,483,12245.17578,14343.3916,38.97760509,45.65643348,5101.268293,0.00017859,4.0,3097.3,3127.1,29.91598916,8.0,0.48904118,0.613060657,0.10819331199999999,0.078239739,0.000250701,1852.2574530000002,88900.64945,9670.967666,65349.47557,712.4,990.7,198.6504065
TZ201500000484,484,13345.70898,15632.50391,42.48071106,49.7598054,6099.51087,0.000178921,4.0,3102.9,3066.3,24.39295393,9.0,0.455143166,0.576522278,0.124922879,0.120241091,0.0014355239999999999,1784.4483699999998,105942.9639,16002.20613,73643.6158,976.7777777999999,1230.555556,142.0487805
TZ201500000485,485,10658.91016,12485.31934,33.9283648,39.74200578,5019.986339,1.7100000000000002e-05,4.0,3204.0,3174.0,25.68852459,8.0,0.486107965,0.616395197,0.11252591,0.07421135200000001,0.0,1852.243169,116776.7639,1872.207159,70226.62405,719.4545455,1035.272727,325.3278689
TZ201500000486,486,8791.797852,10298.27637,27.98516174,32.78043179,5098.07027,3.69e-05,4.0,3399.916667,3397.333333,27.95956873,8.0,0.474588375,0.600550293,0.09768870699999999,0.058131687,0.0,1824.8864859999999,95425.84853999999,22263.86232,48361.68576,757.5833332999999,972.5,334.0431267
